movieId,title,genres,imdbId,tmdbId
125916,Fifty Shades of Grey (2015),Drama|Romance,2322441.0,216015.0
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,173886.0,27850.0
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,414078.0,34560.0
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,193164.0,48874.0
126090,Hedgehog in the Fog (1975),Animation,73099.0,36129.0
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,101095.0,159704.0
126420,American Heist (2015),Action,2923316.0,250066.0
126426,Solyaris (1968),Drama|Sci-Fi,1808482.0,321130.0
126430,The Pacific (2010),Action|Adventure|Drama|War,374463.0,189197.0
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,4191054.0,302429.0
126548,The DUFF (2015),Comedy,1666801.0,272693.0
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,2243469.0,89247.0
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,465997.0,9948.0
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,59550.0,20875.0
127096,Project Almanac (2015),Sci-Fi|Thriller,2436386.0,227719.0
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,4368814.0,321594.0
127108,Brooklyn (2015),Drama|Romance,2381111.0,167073.0
127114,The End of the Tour (2015),Drama,3416744.0,249688.0
127116,Experimenter (2015),Drama,3726704.0,309299.0
127130,Mistress America (2015),Comedy,2872462.0,309245.0
127132,Zipper (2015),Drama|Thriller,3346224.0,309503.0
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,1178665.0,232572.0
127136,True Story (2015),Drama|Mystery|Thriller,2273657.0,245706.0
127146,Kurt Cobain: Montage of Heck (2015),Documentary,4229236.0,319075.0
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,4257858.0,318224.0
127164,"What Happened, Miss Simone? (2015)",Documentary,4284010.0,318044.0
127172,A Story of Children and Film (2013),Documentary,2917506.0,194537.0
127180,"Story of Film: An Odyssey, The (2011)",Documentary,2044056.0,125336.0
127184,Eden (2014),Drama,3090634.0,283330.0
127194,The D Train (2015),Comedy,3534602.0,308638.0
127198,Dope (2015),Comedy|Drama,3850214.0,308639.0
127202,Me and Earl and the Dying Girl (2015),Drama,2582496.0,308369.0
127204,The Overnight (2015),Comedy,3844362.0,308024.0
127212,The Stanford Prison Experiment (2015),Drama|Thriller,420293.0,308032.0
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,1883180.0,110390.0
127319,The Loft (2014),Thriller,1850397.0,72784.0
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,3480796.0,307663.0
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,888817.0,278468.0
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,69409.0,102959.0
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,1420554.0,27866.0
128097,Jim Norton: American Degenerate (2013),Comedy,3234126.0,216553.0
128099,Jim Jefferies: BARE (2014),Comedy,3958494.0,289333.0
128197,Hard Promises (1991),Comedy|Romance,102002.0,89292.0
128360,The Hateful Eight (2015),Western,3460252.0,273248.0
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,3628334.0,251016.0
128488,Wild Card (2015),Action|Crime|Drama|Thriller,2231253.0,265208.0
128512,Paper Towns (2015),Drama|Mystery|Romance,3622592.0,286565.0
128520,The Wedding Ringer (2015),Comedy,884732.0,252838.0
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,2535470.0,290999.0
128592,The Boy Next Door (2015),Mystery|Thriller,3181822.0,241251.0
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,3007302.0,263105.0
128620,Victoria (2015),Crime|Drama|Romance,4226388.0,320007.0
128695,The Dark Valley (2014),Western,2650978.0,248933.0
128736,I'm Here (2010),Drama,1571404.0,37058.0
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,2474024.0,206296.0
128838,Crimson Peak (2015),Horror,2554274.0,201085.0
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,3829170.0,300803.0
128852,Chris Rock: Bigger & Blacker (1999),Comedy,206636.0,17870.0
128900,The Natural Love (1996),Documentary,137355.0,195862.0
128902,The Forgotten Space (2010),Documentary,1772382.0,105554.0
128908,Cloudburst (2011),Adventure|Comedy|Drama,1466054.0,117098.0
128914,Tom Segura: Completely Normal (2014),Comedy,3500822.0,259395.0
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,119310.0,11425.0
128968,Stitch! The Movie (2003),Animation|Children|Comedy,348124.0,15567.0
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,2637294.0,243938.0
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,3723996.0,269711.0
129011,Eddie Izzard: Glorious (1997),Comedy,195753.0,13590.0
129229,Northmen - A Viking Saga (2014),Action|Adventure,2290553.0,286873.0
129250,Superfast! (2015),(no genres listed),2933474.0,325358.0
129313,Reality (2014),Comedy,2392672.0,179150.0
129333,Julia (2014),Horror|Thriller,2582426.0,278632.0
129354,Focus (2015),Comedy|Crime|Drama|Romance,2381941.0,256591.0
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2247732.0,119569.0
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,2555736.0,268238.0
129514,George Carlin: It's Bad for Ya! (2008),Comedy,963207.0,13643.0
129657,Tracers (2015),Action,2401097.0,290764.0
129659,"McFarland, USA (2015)",Drama,2097298.0,228203.0
129737,Unfinished Business (2015),Comedy,2358925.0,239573.0
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,2636124.0,196750.0
129937,Run All Night (2015),Action|Crime|Drama|Thriller,2199571.0,241554.0
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,1991031.0,279972.0
130052,Clown (2014),Drama|Horror,1780798.0,112454.0
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,1661199.0,150689.0
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,2917388.0,228968.0
130087,The Cobbler (2015),Comedy|Drama|Fantasy,3203616.0,238215.0
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,2418558.0,175774.0
130450,Pan (2015),Adventure|Children|Fantasy,3332064.0,266647.0
130452,While We're Young (2014),Comedy|Drama,1791682.0,252512.0
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,41968.0,27036.0
130490,Insurgent (2015),Action|Sci-Fi|Thriller,2908446.0,262500.0
130498,La vérité si je mens ! (1997),Comedy,120471.0,39385.0
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,468445.0,213110.0
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2224026.0,228161.0
130576,Midnight Special (2015),Drama|Sci-Fi,2649554.0,245703.0
130578,"Gunman, The (2015)",Action|Thriller,2515034.0,266396.0
130634,Furious 7 (2015),Action|Crime|Thriller,2820852.0,168259.0
130686,The Final Girls (2015),Comedy|Horror,2118624.0,293970.0
130840,Spring (2015),Horror|Romance|Sci-Fi,3395184.0,241855.0
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,4475970.0,327029.0
130970,George Carlin: Life Is Worth Losing (2005),Comedy,484855.0,13015.0
130976,Legend No. 17 (2013),Drama,2182001.0,184155.0
130978,Love and Pigeons (1985),Comedy|Romance,87650.0,32334.0
131013,Get Hard (2015),Comedy|Crime,2561572.0,257091.0
131023,That Sugar Film (2014),Documentary,3892434.0,305091.0
131098,Saving Santa (2013),Animation|Children|Comedy,2204315.0,238302.0
131104,The Brain (1969),Comedy|Crime,64146.0,33436.0
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,1114698.0,24696.0
131237,What Men Talk About (2010),Comedy,1595366.0,35428.0
131439,Kill Me Three Times (2014),Thriller,2393845.0,237756.0
131480,Poker Night (2014),Action|Crime|Thriller,2548208.0,298093.0
131578,Reckless Kelly (1994),Comedy,107930.0,44664.0
131610,Willy/Milly (1986),Comedy|Fantasy,92216.0,46836.0
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,2872750.0,263109.0
131714,Last Knights (2015),Action|Adventure,2493486.0,308504.0
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,4299972.0,321640.0
131739,Batman vs. Robin (2015),Action|Adventure|Animation,4324274.0,321528.0
131749,Libre et assoupi (2014),Comedy,2922440.0,268523.0
131796,Woman in Gold (2015),Drama,2404425.0,304357.0
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,4073952.0,320996.0
131920,The Road Within (2014),Comedy|Drama,2962876.0,228108.0
131934,The Malibu Bikini Shop (1986),Comedy,89538.0,30296.0
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,1964418.0,158852.0
132084,Let It Be Me (1995),(no genres listed),113638.0,335145.0
132153,Buzzard (2015),Comedy|Drama|Horror,2656588.0,253303.0
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,3450650.0,256961.0
132333,Seve (2014),Documentary|Drama,3149640.0,278990.0
132335,Breathe (2014),Drama,3365778.0,270400.0
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,124770.0,14572.0
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,3104930.0,278316.0
132424,The Longest Ride (2015),Drama|Romance,2726560.0,228205.0
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,1555440.0,254936.0
132462,Sword of Vengeance (2014),Action|Adventure|Drama,3622332.0,313074.0
132488,Lovesick (2014),Comedy|Romance,2404299.0,319389.0
132496,Danny Collins (2015),Comedy|Drama,1772288.0,256924.0
132584,The Even Stevens Movie (2003),Children|Comedy,327698.0,50794.0
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,2044801.0,192712.0
132660,Man Up (2015),Comedy|Romance,3064298.0,332340.0
132796,San Andreas (2015),Action|Drama|Thriller,2126355.0,254128.0
132800,Welcome to Me (2014),Comedy|Drama,2788716.0,284537.0
132888,Comedy Central Roast of James Franco (2013),Comedy,3098812.0,300302.0
133115,We Could Be King (2014),Documentary,3699674.0,268159.0
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,2679042.0,249070.0
133217,B/W (2015),Comedy|Crime|Sci-Fi,4312536.0,335819.0
133281,Ricki and the Flash (2015),Comedy|Drama,3623726.0,275601.0
133365,Partisan (2015),Drama|Thriller,3155242.0,306482.0
133377,Infini (2015),Horror|Sci-Fi|Thriller,3327624.0,301728.0
133419,Pitch Perfect 2 (2015),Comedy,2848292.0,254470.0
133545,Just Before I Go (2014),Comedy|Drama,2980472.0,258099.0
133645,Carol (2015),Drama|Romance,2402927.0,258480.0
133712,Office Romance (1977),Comedy|Romance,76727.0,31139.0
133716,Bootleggers (1961),Comedy|Crime,55400.0,42279.0
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,3464902.0,254320.0
133780,Güeros (2014),Comedy|Drama,3499048.0,256057.0
133782,Maggie (2015),Drama|Horror|Thriller,1881002.0,287424.0
133798,Hot Pursuit (2015),Action|Comedy,2967224.0,268920.0
133802,Slow West (2015),Action|Thriller|Western,3205376.0,223485.0
133832,The Green Inferno (2014),Horror|Thriller,2403021.0,171424.0
133867,Barely Lethal (2015),Action|Adventure|Comedy,1731701.0,248574.0
133879,Carry On Don't Lose Your Head (1966),Comedy,60330.0,5061.0
134004,What Love Is (2007),Comedy|Romance,439876.0,25973.0
134019,The Monkey King (1964),Animation,59855.0,47759.0
134021,5 to 7 (2014),Comedy|Drama|Romance,2486678.0,259954.0
134041,Afonya (1975),Comedy|Drama|Romance,72613.0,20870.0
134095,My Love (2006),Animation|Drama,874952.0,104522.0
134109,Radio Day (2008),Comedy,1217565.0,25936.0
134130,The Martian (2015),Adventure|Drama|Sci-Fi,3659388.0,286217.0
134158,Return to Sender (2015),Thriller,2948790.0,333381.0
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3472226.0,251516.0
134184,Elections Day (2007),Comedy,1198196.0,20963.0
134214,Youth (2015),Drama,3312830.0,310593.0
134246,Survivor (2015),Action|Thriller,3247714.0,334074.0
134248,Hot Girls Wanted (2015),Documentary,4382552.0,318256.0
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,80037.0,27937.0
134326,The Taming of the Scoundrel (1980),Comedy,80439.0,10986.0
134334,Phir Hera Pheri (2006),Comedy,419058.0,20359.0
134368,Spy (2015),Action|Comedy|Crime,3079380.0,238713.0
134393,Trainwreck (2015),Comedy|Romance,3152624.0,271718.0
134515,BMX Bandits (1983),Adventure|Crime|Drama,85204.0,17381.0
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,3817848.0,280276.0
134528,Aloha (2015),Comedy|Drama|Romance,1243974.0,222936.0
134775,Dragon Blade (2015),Action|Adventure|Drama,3672840.0,300168.0
134783,Entourage (2015),Comedy,1674771.0,188222.0
134796,Bitter Lake (2015),Documentary,4393514.0,321109.0
134808,No Way Jose (2015),Comedy,3133722.0,343371.0
134847,Ghost Graduation (2012),Comedy,1924273.0,86541.0
134849,Duck Amuck (1953),Animation|Children|Comedy,45708.0,53210.0
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673.0,150540.0
134859,The Wolfpack (2015),Documentary,2415458.0,307931.0
134861,Trevor Noah: African American (2013),(no genres listed),3043546.0,250556.0
134881,Love & Mercy (2014),Drama,903657.0,271714.0
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,1951266.0,131634.0
135137,Pixels (2015),Action|Comedy|Sci-Fi,2120120.0,257344.0
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,3183660.0,259316.0
135198,The Hairdresser (2010),Comedy|Drama,1585255.0,42293.0
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,193524.0,74849.0
135288,Mr. Holmes (2015),Drama|Mystery,3168230.0,280996.0
135436,The Secret Life of Pets (2016),Animation|Comedy,2709768.0,328111.0
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,1024215.0,18839.0
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2140379.0,238615.0
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,1618442.0,274854.0
135534,Krampus (2015),Comedy|Fantasy|Horror,3850590.0,287903.0
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697.0,297761.0
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,1628841.0,47933.0
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2660888.0,188927.0
135777,Golmaal (2006),Children|Comedy,495034.0,19670.0
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,297814.0,37588.0
135803,Five Element Ninjas (1982),Action,84921.0,41378.0
135815,The Magnificent Ruffians (1979),Action|Drama,79043.0,141131.0
135861,Ted 2 (2015),Comedy,2637276.0,214756.0
135885,Absolutely Anything (2015),Comedy|Sci-Fi,1727770.0,86828.0
135887,Minions (2015),Adventure|Animation|Children|Comedy,2293640.0,211672.0
135937,The Silence of the Hams (1994),Comedy|Thriller,111190.0,10450.0
136012,Bloodsport III (1996),Action|Thriller,115714.0,36692.0
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,1979388.0,105864.0
136018,Black Mass (2015),Crime|Drama,1355683.0,261023.0
136020,Spectre (2015),Action|Adventure|Crime,2379713.0,206647.0
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,86148.0,17922.0
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,363828.0,72886.0
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,3899796.0,331446.0
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,1421378.0,16390.0
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,418141.0,12902.0
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2235542.0,119321.0
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,191423.0,36972.0
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,1082588.0,20720.0
136445,George Carlin: Back in Town (1996),Comedy,246641.0,34509.0
136447,George Carlin: You Are All Diseased (1999),Comedy,246645.0,34513.0
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,1260502.0,14092.0
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,218388.0,261414.0
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,1999192.0,74510.0
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,808508.0,60293.0
136511,Jeff Dunham: All Over the Map (2014),Comedy,4209802.0,300685.0
136540,The FP (2012),Comedy,1296373.0,85860.0
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,1980162.0,81003.0
136562,Steve Jobs (2015),Drama,2080374.0,321697.0
136564,Macbeth (2015),Drama,2884018.0,225728.0
136598,Vacation (2015),Adventure|Comedy,1524930.0,296099.0
136602,Creep (2014),Horror|Thriller,2428170.0,250574.0
136654,The Face of an Angel (2015),Drama,2967008.0,254024.0
136664,Wild Horses (2015),Crime|Drama,4442130.0,324333.0
136666,Search Party (2014),Comedy,2758904.0,239568.0
136778,The Squeeze (2015),Comedy|Drama,3248600.0,312796.0
136786,Careful What You Wish For (2015),Thriller,1629242.0,317744.0
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,2145829.0,240483.0
136816,Bad Asses on the Bayou (2015),Action|Comedy,3525346.0,309887.0
136834,The Eye: Infinity (2005),Horror,455135.0,33723.0
136838,Kiss me Kismet (2006),Comedy|Romance,496325.0,38918.0
136840,Da geht noch was! (2013),Comedy|Drama|Romance,2517558.0,217412.0
136850,Villain (1971),Crime|Drama|Thriller,67952.0,30341.0
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,1321869.0,79698.0
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2975590.0,209112.0
136912,God Loves Caviar (2012),Adventure,2181959.0,128767.0
136958,Mortuary (1983),Horror,87746.0,44859.0
137218,April Morning (1988),Drama,94673.0,88673.0
137337,Amy (2015),Documentary,2870648.0,331781.0
137345,That Demon Within (2014),Crime|Thriller,3511542.0,253622.0
137517,Carnival Magic (1981),Drama|Fantasy,207374.0,29419.0
137595,Magic Mike XXL (2015),Comedy|Drama,2268016.0,264999.0
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,3040964.0,278927.0
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1286785.0,65973.0
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,3819668.0,303857.0
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,1638355.0,203801.0
138186,Sorrow (2015),Crime|Drama|Horror,2140423.0,337879.0
138204,7 Days in Hell (2015),Comedy,3895884.0,287689.0
138208,The Walk (2015),Adventure|Drama|Thriller,3488710.0,285783.0
138210,13 Hours (2016),Drama,4172430.0,300671.0
138396,There Will Come a Day (2013),Comedy|Drama,1951299.0,158182.0
138546,The Opposite Sex (2014),Comedy,2796678.0,301748.0
138610,The Gallows (2015),Horror|Thriller,2309260.0,299245.0
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2808986.0,240566.0
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,3689498.0,293299.0
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,4126340.0,335970.0
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,122227.0,49418.0
138966,Nasu: Summer in Andalusia (2003),Animation,382868.0,60843.0
139052,Dark Places (2015),Drama|Mystery|Thriller,2402101.0,182560.0
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,465316.0,62931.0
139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,4328798.0,329134.0
139385,The Revenant (2015),Adventure|Drama,1663202.0,281957.0
139415,Irrational Man (2015),Crime|Drama,3715320.0,282984.0
139511,Exte: Hair Extensions (2007),Horror,904049.0,21784.0
139640,Ooops! Noah is Gone... (2015),Animation,3411432.0,326215.0
139642,Southpaw (2015),Action|Drama,1798684.0,307081.0
139644,Sicario (2015),Crime|Drama|Mystery,3397884.0,273481.0
139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,3086442.0,284303.0
139717,10 Cent Pistol (2015),Crime|Thriller,2134170.0,346592.0
139747,Before We Go (2014),Romance,443465.0,283350.0
139855,Anomalisa (2015),Animation|Comedy|Fantasy,2401878.0,291270.0
139857,Colonia (2016),Thriller,4005402.0,318781.0
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,3017864.0,212168.0
139915,How to Make Love Like an Englishman (2014),Comedy|Romance,1725986.0,253344.0
139994,Fracchia contro Dracula (1985),Comedy|Horror,128221.0,30459.0
140016,Always Watching: A Marble Hornets Story (2015),Horror,2737926.0,329289.0
140038,Madly in Love (1981),Comedy,82562.0,11441.0
140110,The Intern (2015),Comedy,2361509.0,257211.0
140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,95312.0,27412.0
140162,Love (2015),Drama|Romance,3774694.0,292431.0
140174,Room (2015),Drama,3170832.0,264644.0
140237,The Runner (2015),Drama,3687398.0,277546.0
140247,The Gift (2015),Drama|Horror,4178092.0,328425.0
140265,George Carlin: Jammin' in New York (1992),Comedy,246643.0,25161.0
140267,The Witch (2015),Horror,4263482.0,310131.0
140289,Men & Chicken (2015),Comedy|Drama,3877674.0,296313.0
140301,The Escort (2015),Comedy|Romance,3793788.0,351964.0
140359,Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,1413314.0,281979.0
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,1329665.0,278604.0
140523,"Visit, The (2015)",Comedy|Horror,3567288.0,298312.0
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,1741273.0,290751.0
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,516.0,143634.0
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,4705522.0,343295.0
140627,Battle For Sevastopol (2015),Drama|Romance|War,4084744.0,332270.0
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,3316948.0,261392.0
140715,Straight Outta Compton (2015),Drama,1398426.0,277216.0
140725,Cop Car (2015),Crime|Thriller,3813310.0,310133.0
140737,The Lost Room (2006),Action|Fantasy|Mystery,830361.0,134777.0
140816,Tangerine (2015),Comedy|Drama,3824458.0,308084.0
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,1706598.0,258284.0
140852,964 Pinocchio (1991),Horror|Sci-Fi,225009.0,50162.0
140928,Joy (2015),Comedy|Drama,2446980.0,274479.0
140956,Ready Player One,Action|Sci-Fi|Thriller,1677720.0,333339.0
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,1976009.0,228066.0
141131,Guardians (2016),(no genres listed),4600952.0,354556.0
141400,Invincible Shaolin (1978),Action,77973.0,48297.0
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,1727776.0,273477.0
141422,Suffragette (2015),Drama,3077214.0,245168.0
141513,Fort Tilden (2014),Comedy,3457734.0,253255.0
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,3672742.0,310135.0
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3816372.0,287241.0
141668,War Room (2015),Drama,3832914.0,323272.0
141688,Legend (2015),Crime|Thriller,3569230.0,276907.0
141718,Deathgasm (2015),Comedy|Horror,3705412.0,323373.0
141749,The Danish Girl (2015),Drama,810819.0,306819.0
141799,Cooties (2015),Comedy|Horror,2490326.0,241843.0
141810,Autumn Marathon (1979),Comedy|Drama,79679.0,27924.0
141816,12 Chairs (1976),Adventure|Comedy,75468.0,27934.0
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,186408.0,27935.0
141820,Old Men: Robbers (1971),Comedy,67789.0,46010.0
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,70439.0,57778.0
141836,It Can't Be! (1975),Comedy,73442.0,42275.0
141844,12 Chairs (1971),Adventure|Comedy,65670.0,31648.0
141846,Steve Jobs: The Man in the Machine (2015),Documentary,4425064.0,324308.0
141866,Green Room (2015),(no genres listed),4062536.0,313922.0
141890,Beasts of No Nation (2015),Drama|War,1365050.0,283587.0
141928,Bloodsucking Bastards (2015),Comedy|Horror,3487994.0,317981.0
141994,Saving Christmas (2014),Children|Comedy,4009460.0,295884.0
142020,Oscar (1967),Comedy,62083.0,2798.0
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3221698.0,230896.0
142074,Knock Knock (2015),Crime|Horror|Thriller,3605418.0,263472.0
142115,The Blue Planet (2001),Documentary,296310.0,200813.0
142196,Cornered! (2009),Comedy|Horror,1151911.0,32285.0
142222,Demolition (2016),Drama,1172049.0,303991.0
142366,Cigarette Burns (2005),Horror|Thriller,643109.0,327389.0
142372,Our Brand Is Crisis (2015),Comedy|Drama,1018765.0,10317.0
142420,High Rise (2015),Action|Drama|Sci-Fi,462335.0,254302.0
142422,The Night Before (2015),Comedy,3530002.0,296100.0
142424,Into the Forest (2015),Drama|Sci-Fi,2625810.0,334538.0
142444,The Editor (2015),Comedy|Horror|Mystery,3067274.0,285840.0
142448,Everest (2015),Adventure|Drama|Thriller,2719848.0,253412.0
142456,The Brand New Testament (2015),(no genres listed),3792960.0,330764.0
142488,Spotlight (2015),Thriller,1895587.0,314365.0
142507,Pawn Sacrifice (2015),Drama,1596345.0,245698.0
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,3072482.0,325348.0
142536,Burnt (2015),Drama,2503944.0,295964.0
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,4176776.0,315841.0
142558,If I Were a Rich Man (2002),Comedy,315152.0,18303.0
142598,Last Shift (2014),Horror,2965466.0,296065.0
142602,"F*ck You, Goethe 2 (2015)",Comedy,3702996.0,329263.0
142831,Garam Masala (2005),Comedy,453671.0,19636.0
142961,Life Eternal (2015),Comedy|Crime|Thriller,3642618.0,277967.0
142997,Hotel Transylvania 2 (2015),Animation|Comedy,2510894.0,159824.0
143001,Anti-Social (2015),Crime,3475596.0,330206.0
143031,Jump In! (2007),Comedy|Drama|Romance,805559.0,13968.0
143245,The Little Prince (2015),Animation|Fantasy,1754656.0,309809.0
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,1957938.0,301228.0
143257,Ashby (2015),Comedy|Drama,3774466.0,330112.0
143355,Wonder Woman (2017),Action|Adventure|Fantasy,451279.0,297762.0
143365,The Circle (2016),Drama|Sci-Fi|Thriller,4287320.0,339988.0
143367,Silence (2016),Drama|Thriller,490215.0,68730.0
143385,Bridge of Spies (2015),Drama|Thriller,3682448.0,296098.0
143410,Hyena Road,(no genres listed),4034452.0,316042.0
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,3720058.0,273197.0
143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,1694021.0,244316.0
143511,Human (2015),Documentary,3327994.0,359364.0
143525,Chasuke's Journey (2015),Comedy|Drama,3560464.0,319996.0
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,2735292.0,323792.0
143859,"Hail, Caesar! (2016)",Comedy,475290.0,270487.0
